intern_id,name,gender,domain,college,internship_start_date,week_number,week_start_date,tasks_assigned,tasks_completed,task_completion_rate,attendance,late_submissions,mentor_rating,performance_score
217,Hitesh Parimar,Male,Digital Marketing,SRM,2024-09-18,7,2024-09-18,15,12,80.0,66.4,2,3.62,73.64
217,Hitesh Parimar,Male,Digital Marketing,SRM,2024-09-18,8,2024-09-18,11,11,100.0,72.66,2,3.31,81.66
217,Hitesh Parimar,Male,Digital Marketing,SRM,2024-09-18,9,2024-09-18,7,4,57.14,82.99,2,3.0,65.75
217,Hitesh Parimar,Male,Digital Marketing,SRM,2024-09-18,10,2024-09-18,7,4,57.14,82.26,3,4.18,72.61
217,Hitesh Parimar,Male,Digital Marketing,SRM,2024-09-18,11,2024-09-18,6,5,83.33,79.57,2,3.97,81.02
217,Hitesh Parimar,Male,Digital Marketing,SRM,2024-09-18,12,2024-09-18,7,4,57.14,69.64,5,4.36,69.91
217,Hitesh Parimar,Male,Digital Marketing,SRM,2024-09-18,13,2024-09-18,7,7,100.0,90.98,1,3.49,88.23
217,Hitesh Parimar,Male,Digital Marketing,SRM,2024-09-18,14,2024-09-18,15,12,80.0,64.85,3,4.13,76.23
217,Hitesh Parimar,Male,Digital Marketing,SRM,2024-09-18,15,2024-09-18,14,8,57.14,76.75,4,2.8,62.68
217,Hitesh Parimar,Male,Digital Marketing,SRM,2024-09-18,16,2024-09-18,10,7,70.0,73.09,0,3.41,70.39
217,Hitesh Parimar,Male,Digital Marketing,SRM,2024-09-18,17,2024-09-18,10,4,40.0,65.3,4,4.62,63.31
217,Hitesh Parimar,Male,Digital Marketing,SRM,2024-09-18,18,2024-09-18,15,3,20.0,79.85,2,3.47,52.77
217,Hitesh Parimar,Male,Digital Marketing,SRM,2024-09-18,19,2024-09-18,9,4,44.44,95.97,0,4.47,73.39
217,Hitesh Parimar,Male,Digital Marketing,SRM,2024-09-18,20,2024-09-18,5,4,80.0,82.54,0,4.68,84.84
218,Aakash Chaudhari,Male,Digital Marketing,Manipal,2024-09-17,1,2024-09-17,8,6,75.0,67.6,1,3.02,68.4
218,Aakash Chaudhari,Male,Digital Marketing,Manipal,2024-09-17,2,2024-09-17,9,6,66.67,81.28,4,4.02,75.17
218,Aakash Chaudhari,Male,Digital Marketing,Manipal,2024-09-17,3,2024-09-17,12,7,58.33,87.32,4,3.11,68.19
218,Aakash Chaudhari,Male,Digital Marketing,Manipal,2024-09-17,4,2024-09-17,7,7,100.0,97.43,4,4.77,97.85
218,Aakash Chaudhari,Male,Digital Marketing,Manipal,2024-09-17,5,2024-09-17,9,8,88.89,63.44,0,3.08,73.07
218,Aakash Chaudhari,Male,Digital Marketing,Manipal,2024-09-17,6,2024-09-17,5,4,80.0,67.56,0,2.99,70.21
218,Aakash Chaudhari,Male,Digital Marketing,Manipal,2024-09-17,7,2024-09-17,8,6,75.0,72.31,2,3.76,74.25
218,Aakash Chaudhari,Male,Digital Marketing,Manipal,2024-09-17,8,2024-09-17,9,5,55.56,69.71,2,3.05,61.44
218,Aakash Chaudhari,Male,Digital Marketing,Manipal,2024-09-17,9,2024-09-17,12,12,100.0,69.33,0,2.64,76.64
218,Aakash Chaudhari,Male,Digital Marketing,Manipal,2024-09-17,10,2024-09-17,5,3,60.0,96.68,4,3.71,75.26
218,Aakash Chaudhari,Male,Digital Marketing,Manipal,2024-09-17,11,2024-09-17,10,8,80.0,95.83,2,3.38,81.03
218,Aakash Chaudhari,Male,Digital Marketing,Manipal,2024-09-17,12,2024-09-17,5,5,100.0,95.68,3,4.15,93.6
218,Aakash Chaudhari,Male,Digital Marketing,Manipal,2024-09-17,13,2024-09-17,15,11,73.33,63.07,0,2.86,65.41
218,Aakash Chaudhari,Male,Digital Marketing,Manipal,2024-09-17,14,2024-09-17,13,3,23.08,69.65,1,4.27,55.75
218,Aakash Chaudhari,Male,Digital Marketing,Manipal,2024-09-17,15,2024-09-17,10,4,40.0,88.01,4,3.0,60.4
218,Aakash Chaudhari,Male,Digital Marketing,Manipal,2024-09-17,16,2024-09-17,7,4,57.14,97.01,5,3.97,75.78
218,Aakash Chaudhari,Male,Digital Marketing,Manipal,2024-09-17,17,2024-09-17,15,12,80.0,88.66,4,3.92,82.12
218,Aakash Chaudhari,Male,Digital Marketing,Manipal,2024-09-17,18,2024-09-17,10,5,50.0,88.37,2,2.95,64.21
218,Aakash Chaudhari,Male,Digital Marketing,Manipal,2024-09-17,19,2024-09-17,6,6,100.0,91.12,1,4.57,94.76
218,Aakash Chaudhari,Male,Digital Marketing,Manipal,2024-09-17,20,2024-09-17,15,7,46.67,75.78,2,4.07,65.82
219,Divya Kumari,Female,Java Developer,VIT,2024-10-16,1,2024-10-16,12,7,58.33,96.61,3,3.7,74.52
219,Divya Kumari,Female,Java Developer,VIT,2024-10-16,2,2024-10-16,15,3,20.0,71.76,3,4.32,55.45
219,Divya Kumari,Female,Java Developer,VIT,2024-10-16,3,2024-10-16,15,13,86.67,80.92,5,2.53,74.12
219,Divya Kumari,Female,Java Developer,VIT,2024-10-16,4,2024-10-16,9,6,66.67,98.44,3,4.57,83.62
219,Divya Kumari,Female,Java Developer,VIT,2024-10-16,5,2024-10-16,11,8,72.73,89.6,3,2.94,73.61
219,Divya Kumari,Female,Java Developer,VIT,2024-10-16,6,2024-10-16,9,6,66.67,85.77,5,3.72,74.72
219,Divya Kumari,Female,Java Developer,VIT,2024-10-16,7,2024-10-16,8,4,50.0,90.06,2,3.28,66.7
219,Divya Kumari,Female,Java Developer,VIT,2024-10-16,8,2024-10-16,12,6,50.0,99.31,0,3.22,69.11
219,Divya Kumari,Female,Java Developer,VIT,2024-10-16,9,2024-10-16,8,6,75.0,95.12,3,2.74,74.98
219,Divya Kumari,Female,Java Developer,VIT,2024-10-16,10,2024-10-16,15,12,80.0,86.32,2,3.65,79.8
219,Divya Kumari,Female,Java Developer,VIT,2024-10-16,11,2024-10-16,12,11,91.67,68.53,3,2.51,72.29
219,Divya Kumari,Female,Java Developer,VIT,2024-10-16,12,2024-10-16,6,4,66.67,97.99,3,4.91,85.53
219,Divya Kumari,Female,Java Developer,VIT,2024-10-16,13,2024-10-16,12,7,58.33,80.76,0,2.69,63.7
219,Divya Kumari,Female,Java Developer,VIT,2024-10-16,14,2024-10-16,9,9,100.0,98.0,2,4.76,97.96
219,Divya Kumari,Female,Java Developer,VIT,2024-10-16,15,2024-10-16,8,7,87.5,74.67,1,2.72,73.72
219,Divya Kumari,Female,Java Developer,VIT,2024-10-16,16,2024-10-16,12,6,50.0,96.98,5,2.99,67.03
219,Divya Kumari,Female,Java Developer,VIT,2024-10-16,17,2024-10-16,8,4,50.0,94.83,5,4.18,73.53
219,Divya Kumari,Female,Java Developer,VIT,2024-10-16,18,2024-10-16,11,9,81.82,79.57,1,4.31,82.46
219,Divya Kumari,Female,Java Developer,VIT,2024-10-16,19,2024-10-16,12,3,25.0,94.93,1,4.62,66.2
219,Divya Kumari,Female,Java Developer,VIT,2024-10-16,20,2024-10-16,12,10,83.33,87.72,4,3.41,80.11
220,Riya Kumbhare,Female,Data Science,VIT,2024-09-23,1,2024-09-23,8,6,75.0,96.87,1,3.06,77.42
220,Riya Kumbhare,Female,Data Science,VIT,2024-09-23,2,2024-09-23,12,6,50.0,73.5,2,4.58,69.53
220,Riya Kumbhare,Female,Data Science,VIT,2024-09-23,3,2024-09-23,11,8,72.73,92.93,2,2.63,72.75
220,Riya Kumbhare,Female,Data Science,VIT,2024-09-23,4,2024-09-23,12,8,66.67,66.69,4,2.86,63.83
220,Riya Kumbhare,Female,Data Science,VIT,2024-09-23,5,2024-09-23,14,10,71.43,74.63,1,3.24,70.4
220,Riya Kumbhare,Female,Data Science,VIT,2024-09-23,6,2024-09-23,5,4,80.0,92.78,1,4.37,86.05
220,Riya Kumbhare,Female,Data Science,VIT,2024-09-23,7,2024-09-23,6,5,83.33,72.98,3,4.21,80.49
220,Riya Kumbhare,Female,Data Science,VIT,2024-09-23,8,2024-09-23,6,6,100.0,68.05,1,4.86,89.58
220,Riya Kumbhare,Female,Data Science,VIT,2024-09-23,9,2024-09-23,11,3,27.27,84.51,1,4.59,63.8
220,Riya Kumbhare,Female,Data Science,VIT,2024-09-23,10,2024-09-23,13,11,84.62,71.21,0,4.09,79.75
220,Riya Kumbhare,Female,Data Science,VIT,2024-09-23,11,2024-09-23,7,7,100.0,68.12,4,3.21,79.7
220,Riya Kumbhare,Female,Data Science,VIT,2024-09-23,12,2024-09-23,13,3,23.08,73.27,5,4.42,57.73
220,Riya Kumbhare,Female,Data Science,VIT,2024-09-23,13,2024-09-23,10,9,90.0,95.91,1,3.42,85.29
220,Riya Kumbhare,Female,Data Science,VIT,2024-09-23,14,2024-09-23,8,5,62.5,68.95,0,4.92,75.2
220,Riya Kumbhare,Female,Data Science,VIT,2024-09-23,15,2024-09-23,5,4,80.0,80.19,5,4.23,81.44
220,Riya Kumbhare,Female,Data Science,VIT,2024-09-23,16,2024-09-23,9,5,55.56,82.2,0,3.9,70.28
220,Riya Kumbhare,Female,Data Science,VIT,2024-09-23,17,2024-09-23,13,12,92.31,66.47,1,3.24,76.3
220,Riya Kumbhare,Female,Data Science,VIT,2024-09-23,18,2024-09-23,9,7,77.78,67.22,5,2.6,66.88
220,Riya Kumbhare,Female,Data Science,VIT,2024-09-23,19,2024-09-23,6,4,66.67,65.37,0,3.35,66.38
220,Riya Kumbhare,Female,Data Science,VIT,2024-09-23,20,2024-09-23,9,8,88.89,82.53,5,4.87,89.53
221,Khushi Kapoor,Female,Python Developer,NMIMS,2024-07-30,1,2024-07-30,12,4,33.33,63.32,1,4.01,56.39
221,Khushi Kapoor,Female,Python Developer,NMIMS,2024-07-30,2,2024-07-30,6,6,100.0,96.04,5,2.62,84.53
221,Khushi Kapoor,Female,Python Developer,NMIMS,2024-07-30,3,2024-07-30,9,6,66.67,68.02,2,3.76,69.63
221,Khushi Kapoor,Female,Python Developer,NMIMS,2024-07-30,4,2024-07-30,10,10,100.0,62.04,5,4.56,85.97
221,Khushi Kapoor,Female,Python Developer,NMIMS,2024-07-30,5,2024-07-30,11,7,63.64,81.27,2,4.66,77.8
221,Khushi Kapoor,Female,Python Developer,NMIMS,2024-07-30,6,2024-07-30,8,3,37.5,77.02,4,4.62,65.83
221,Khushi Kapoor,Female,Python Developer,NMIMS,2024-07-30,7,2024-07-30,11,7,63.64,94.59,3,4.06,78.19
221,Khushi Kapoor,Female,Python Developer,NMIMS,2024-07-30,8,2024-07-30,13,6,46.15,92.19,2,3.85,69.22
221,Khushi Kapoor,Female,Python Developer,NMIMS,2024-07-30,9,2024-07-30,5,4,80.0,75.54,1,4.22,79.98
221,Khushi Kapoor,Female,Python Developer,NMIMS,2024-07-30,10,2024-07-30,9,9,100.0,90.91,0,4.96,97.03
221,Khushi Kapoor,Female,Python Developer,NMIMS,2024-07-30,11,2024-07-30,13,4,30.77,66.63,1,4.32,58.22
221,Khushi Kapoor,Female,Python Developer,NMIMS,2024-07-30,12,2024-07-30,10,9,90.0,97.48,4,2.88,82.52
221,Khushi Kapoor,Female,Python Developer,NMIMS,2024-07-30,13,2024-07-30,5,4,80.0,95.37,2,4.08,85.09
221,Khushi Kapoor,Female,Python Developer,NMIMS,2024-07-30,14,2024-07-30,13,13,100.0,73.52,5,3.23,81.44
221,Khushi Kapoor,Female,Python Developer,NMIMS,2024-07-30,15,2024-07-30,8,3,37.5,78.87,5,2.93,56.24
221,Khushi Kapoor,Female,Python Developer,NMIMS,2024-07-30,16,2024-07-30,9,6,66.67,80.56,5,3.2,70.04
221,Khushi Kapoor,Female,Python Developer,NMIMS,2024-07-30,17,2024-07-30,6,3,50.0,72.58,3,3.19,60.91
221,Khushi Kapoor,Female,Python Developer,NMIMS,2024-07-30,18,2024-07-30,11,3,27.27,99.6,5,3.91,64.25
221,Khushi Kapoor,Female,Python Developer,NMIMS,2024-07-30,19,2024-07-30,6,5,83.33,77.13,3,3.31,76.33
221,Khushi Kapoor,Female,Python Developer,NMIMS,2024-07-30,20,2024-07-30,14,10,71.43,94.8,5,3.6,78.61
222,Aayushi Jha,Female,App Development,BITS,2024-07-26,1,2024-07-26,14,5,35.71,91.71,0,4.53,68.98
222,Aayushi Jha,Female,App Development,BITS,2024-07-26,2,2024-07-26,12,4,33.33,68.78,4,4.91,63.43
222,Aayushi Jha,Female,App Development,BITS,2024-07-26,3,2024-07-26,10,4,40.0,83.81,2,3.04,59.38
222,Aayushi Jha,Female,App Development,BITS,2024-07-26,4,2024-07-26,14,13,92.86,81.07,3,4.13,86.24
222,Aayushi Jha,Female,App Development,BITS,2024-07-26,5,2024-07-26,15,12,80.0,92.51,2,4.29,85.49
222,Aayushi Jha,Female,App Development,BITS,2024-07-26,6,2024-07-26,5,5,100.0,77.72,4,4.65,91.22
222,Aayushi Jha,Female,App Development,BITS,2024-07-26,7,2024-07-26,12,10,83.33,95.59,0,3.45,82.71
222,Aayushi Jha,Female,App Development,BITS,2024-07-26,8,2024-07-26,10,5,50.0,87.27,0,4.46,72.94
222,Aayushi Jha,Female,App Development,BITS,2024-07-26,9,2024-07-26,15,5,33.33,97.29,4,3.01,60.58
222,Aayushi Jha,Female,App Development,BITS,2024-07-26,10,2024-07-26,7,7,100.0,62.68,0,3.43,79.38
222,Aayushi Jha,Female,App Development,BITS,2024-07-26,11,2024-07-26,7,6,85.71,60.09,4,2.77,68.93
222,Aayushi Jha,Female,App Development,BITS,2024-07-26,12,2024-07-26,6,4,66.67,94.12,4,3.93,78.48
222,Aayushi Jha,Female,App Development,BITS,2024-07-26,13,2024-07-26,6,5,83.33,63.46,0,3.28,72.05
222,Aayushi Jha,Female,App Development,BITS,2024-07-26,14,2024-07-26,12,12,100.0,99.29,2,4.11,94.45
222,Aayushi Jha,Female,App Development,BITS,2024-07-26,15,2024-07-26,7,7,100.0,62.44,5,4.11,83.39
222,Aayushi Jha,Female,App Development,BITS,2024-07-26,16,2024-07-26,11,10,90.91,75.96,0,3.54,80.39
222,Aayushi Jha,Female,App Development,BITS,2024-07-26,17,2024-07-26,14,10,71.43,73.87,3,4.01,74.79
222,Aayushi Jha,Female,App Development,BITS,2024-07-26,18,2024-07-26,8,3,37.5,93.55,4,4.93,72.64
222,Aayushi Jha,Female,App Development,BITS,2024-07-26,19,2024-07-26,12,6,50.0,70.72,0,3.49,62.16
222,Aayushi Jha,Female,App Development,BITS,2024-07-26,20,2024-07-26,9,3,33.33,88.34,5,3.15,58.73
223,Yash Shah,Male,Cloud Computing,VIT,2024-10-14,1,2024-10-14,13,9,69.23,74.85,4,4.42,76.67
223,Yash Shah,Male,Cloud Computing,VIT,2024-10-14,2,2024-10-14,13,11,84.62,65.6,3,4.13,78.31
223,Yash Shah,Male,Cloud Computing,VIT,2024-10-14,3,2024-10-14,8,4,50.0,97.38,5,4.97,79.03
223,Yash Shah,Male,Cloud Computing,VIT,2024-10-14,4,2024-10-14,7,7,100.0,63.18,3,3.27,78.57
223,Yash Shah,Male,Cloud Computing,VIT,2024-10-14,5,2024-10-14,6,5,83.33,62.11,4,3.8,74.77
223,Yash Shah,Male,Cloud Computing,VIT,2024-10-14,6,2024-10-14,14,3,21.43,98.83,3,3.27,57.84
223,Yash Shah,Male,Cloud Computing,VIT,2024-10-14,7,2024-10-14,11,10,90.91,76.05,4,4.15,84.08
223,Yash Shah,Male,Cloud Computing,VIT,2024-10-14,8,2024-10-14,12,10,83.33,94.47,3,4.77,90.29
223,Yash Shah,Male,Cloud Computing,VIT,2024-10-14,9,2024-10-14,11,11,100.0,83.58,1,2.93,82.65
223,Yash Shah,Male,Cloud Computing,VIT,2024-10-14,10,2024-10-14,10,10,100.0,61.68,4,3.51,79.56
223,Yash Shah,Male,Cloud Computing,VIT,2024-10-14,11,2024-10-14,6,3,50.0,84.25,0,4.54,72.52
223,Yash Shah,Male,Cloud Computing,VIT,2024-10-14,12,2024-10-14,12,3,25.0,75.36,4,2.83,49.59
223,Yash Shah,Male,Cloud Computing,VIT,2024-10-14,13,2024-10-14,9,6,66.67,80.59,5,2.88,68.12
223,Yash Shah,Male,Cloud Computing,VIT,2024-10-14,14,2024-10-14,8,8,100.0,71.22,1,4.75,89.87
223,Yash Shah,Male,Cloud Computing,VIT,2024-10-14,15,2024-10-14,6,3,50.0,81.57,0,4.44,71.11
223,Yash Shah,Male,Cloud Computing,VIT,2024-10-14,16,2024-10-14,14,7,50.0,64.91,0,3.7,61.67
223,Yash Shah,Male,Cloud Computing,VIT,2024-10-14,17,2024-10-14,13,7,53.85,86.07,3,4.54,74.6
223,Yash Shah,Male,Cloud Computing,VIT,2024-10-14,18,2024-10-14,7,7,100.0,88.04,2,3.82,89.33
223,Yash Shah,Male,Cloud Computing,VIT,2024-10-14,19,2024-10-14,13,12,92.31,92.25,0,2.99,82.54
223,Yash Shah,Male,Cloud Computing,VIT,2024-10-14,20,2024-10-14,5,3,60.0,62.06,0,4.46,69.38
224,Sunil Kumar,Male,App Development,IIT,2024-07-19,1,2024-07-19,9,9,100.0,74.32,0,2.53,77.48
224,Sunil Kumar,Male,App Development,IIT,2024-07-19,2,2024-07-19,10,5,50.0,83.54,5,3.42,65.58
224,Sunil Kumar,Male,App Development,IIT,2024-07-19,3,2024-07-19,14,13,92.86,60.36,4,3.72,77.57
224,Sunil Kumar,Male,App Development,IIT,2024-07-19,4,2024-07-19,11,7,63.64,80.02,3,3.96,73.22
224,Sunil Kumar,Male,App Development,IIT,2024-07-19,5,2024-07-19,7,4,57.14,71.71,2,2.91,61.83
224,Sunil Kumar,Male,App Development,IIT,2024-07-19,6,2024-07-19,6,5,83.33,72.8,4,3.74,77.61
224,Sunil Kumar,Male,App Development,IIT,2024-07-19,7,2024-07-19,11,4,36.36,86.87,3,2.95,58.31
224,Sunil Kumar,Male,App Development,IIT,2024-07-19,8,2024-07-19,6,6,100.0,94.25,4,4.65,96.18
224,Sunil Kumar,Male,App Development,IIT,2024-07-19,9,2024-07-19,6,6,100.0,63.73,3,3.5,80.12
224,Sunil Kumar,Male,App Development,IIT,2024-07-19,10,2024-07-19,5,5,100.0,66.55,5,3.01,78.03
224,Sunil Kumar,Male,App Development,IIT,2024-07-19,11,2024-07-19,11,8,72.73,69.09,2,2.71,66.08
224,Sunil Kumar,Male,App Development,IIT,2024-07-19,12,2024-07-19,13,13,100.0,85.44,4,2.64,81.47
224,Sunil Kumar,Male,App Development,IIT,2024-07-19,13,2024-07-19,8,6,75.0,67.49,2,3.37,70.47
224,Sunil Kumar,Male,App Development,IIT,2024-07-19,14,2024-07-19,12,7,58.33,65.22,5,4.96,72.66
224,Sunil Kumar,Male,App Development,IIT,2024-07-19,15,2024-07-19,14,5,35.71,70.61,5,4.74,63.91
224,Sunil Kumar,Male,App Development,IIT,2024-07-19,16,2024-07-19,12,3,25.0,61.71,3,3.26,48.07
224,Sunil Kumar,Male,App Development,IIT,2024-07-19,17,2024-07-19,11,4,36.36,81.21,5,3.82,61.83
224,Sunil Kumar,Male,App Development,IIT,2024-07-19,18,2024-07-19,13,11,84.62,94.11,2,2.86,79.24
224,Sunil Kumar,Male,App Development,IIT,2024-07-19,19,2024-07-19,15,10,66.67,94.84,0,3.7,77.32
224,Sunil Kumar,Male,App Development,IIT,2024-07-19,20,2024-07-19,7,3,42.86,61.75,0,2.54,50.91
225,Nimit Jain,Male,Java Developer,Manipal,2024-09-24,1,2024-09-24,11,5,45.45,77.21,0,4.22,66.66
225,Nimit Jain,Male,Java Developer,Manipal,2024-09-24,2,2024-09-24,7,6,85.71,81.16,2,2.56,73.99
225,Nimit Jain,Male,Java Developer,Manipal,2024-09-24,3,2024-09-24,12,6,50.0,89.08,4,2.81,63.58
225,Nimit Jain,Male,Java Developer,Manipal,2024-09-24,4,2024-09-24,14,9,64.29,91.77,3,4.02,77.37
225,Nimit Jain,Male,Java Developer,Manipal,2024-09-24,5,2024-09-24,15,14,93.33,74.02,0,4.31,85.4
225,Nimit Jain,Male,Java Developer,Manipal,2024-09-24,6,2024-09-24,10,9,90.0,88.22,2,3.54,83.71
225,Nimit Jain,Male,Java Developer,Manipal,2024-09-24,7,2024-09-24,12,10,83.33,64.89,3,4.53,79.98
225,Nimit Jain,Male,Java Developer,Manipal,2024-09-24,8,2024-09-24,7,4,57.14,62.82,5,2.98,59.58
225,Nimit Jain,Male,Java Developer,Manipal,2024-09-24,9,2024-09-24,11,10,90.91,81.58,5,2.51,75.9
225,Nimit Jain,Male,Java Developer,Manipal,2024-09-24,10,2024-09-24,13,8,61.54,78.3,4,3.94,71.75
225,Nimit Jain,Male,Java Developer,Manipal,2024-09-24,11,2024-09-24,9,7,77.78,83.76,4,3.87,79.46
225,Nimit Jain,Male,Java Developer,Manipal,2024-09-24,12,2024-09-24,12,5,41.67,91.33,1,3.41,64.53
225,Nimit Jain,Male,Java Developer,Manipal,2024-09-24,13,2024-09-24,7,6,85.71,82.8,2,3.01,77.18
225,Nimit Jain,Male,Java Developer,Manipal,2024-09-24,14,2024-09-24,15,5,33.33,67.65,2,4.56,60.99
225,Nimit Jain,Male,Java Developer,Manipal,2024-09-24,15,2024-09-24,15,6,40.0,71.7,0,3.62,59.23
225,Nimit Jain,Male,Java Developer,Manipal,2024-09-24,16,2024-09-24,13,10,76.92,77.18,5,3.76,76.48
225,Nimit Jain,Male,Java Developer,Manipal,2024-09-24,17,2024-09-24,12,6,50.0,66.74,0,4.83,69.0
225,Nimit Jain,Male,Java Developer,Manipal,2024-09-24,18,2024-09-24,6,6,100.0,98.94,3,3.11,88.34
225,Nimit Jain,Male,Java Developer,Manipal,2024-09-24,19,2024-09-24,8,6,75.0,80.05,3,3.35,74.11
225,Nimit Jain,Male,Java Developer,Manipal,2024-09-24,20,2024-09-24,10,9,90.0,95.39,2,3.72,86.94
226,Seema Kulkarni,Female,Digital Marketing,BITS,2024-11-03,1,2024-11-03,11,5,45.45,92.49,4,2.94,63.57
226,Seema Kulkarni,Female,Digital Marketing,BITS,2024-11-03,2,2024-11-03,8,8,100.0,83.57,5,4.79,93.81
226,Seema Kulkarni,Female,Digital Marketing,BITS,2024-11-03,3,2024-11-03,10,7,70.0,69.74,4,4.07,73.34
226,Seema Kulkarni,Female,Digital Marketing,BITS,2024-11-03,4,2024-11-03,12,12,100.0,74.78,3,4.78,91.11
226,Seema Kulkarni,Female,Digital Marketing,BITS,2024-11-03,5,2024-11-03,12,9,75.0,83.27,4,4.47,81.8
226,Seema Kulkarni,Female,Digital Marketing,BITS,2024-11-03,6,2024-11-03,5,4,80.0,95.32,1,3.44,81.24
226,Seema Kulkarni,Female,Digital Marketing,BITS,2024-11-03,7,2024-11-03,6,6,100.0,95.2,1,4.69,96.7
226,Seema Kulkarni,Female,Digital Marketing,BITS,2024-11-03,8,2024-11-03,6,6,100.0,83.5,5,3.16,84.01
226,Seema Kulkarni,Female,Digital Marketing,BITS,2024-11-03,9,2024-11-03,6,5,83.33,64.22,0,4.76,81.16
226,Seema Kulkarni,Female,Digital Marketing,BITS,2024-11-03,10,2024-11-03,14,14,100.0,85.66,2,3.11,84.36
226,Seema Kulkarni,Female,Digital Marketing,BITS,2024-11-03,11,2024-11-03,9,8,88.89,83.17,2,4.02,84.63
226,Seema Kulkarni,Female,Digital Marketing,BITS,2024-11-03,12,2024-11-03,12,12,100.0,68.93,0,3.73,83.06
226,Seema Kulkarni,Female,Digital Marketing,BITS,2024-11-03,13,2024-11-03,10,7,70.0,60.55,5,4.11,70.83
226,Seema Kulkarni,Female,Digital Marketing,BITS,2024-11-03,14,2024-11-03,12,4,33.33,81.64,1,3.18,56.9
226,Seema Kulkarni,Female,Digital Marketing,BITS,2024-11-03,15,2024-11-03,14,3,21.43,98.0,0,4.4,64.37
226,Seema Kulkarni,Female,Digital Marketing,BITS,2024-11-03,16,2024-11-03,8,5,62.5,65.79,0,4.07,69.16
226,Seema Kulkarni,Female,Digital Marketing,BITS,2024-11-03,17,2024-11-03,10,5,50.0,63.75,0,3.42,59.64
226,Seema Kulkarni,Female,Digital Marketing,BITS,2024-11-03,18,2024-11-03,11,7,63.64,99.51,5,3.5,76.31
226,Seema Kulkarni,Female,Digital Marketing,BITS,2024-11-03,19,2024-11-03,12,12,100.0,61.68,3,3.94,82.14
226,Seema Kulkarni,Female,Digital Marketing,BITS,2024-11-03,20,2024-11-03,10,9,90.0,70.45,2,3.76,79.69
227,Ariv Malani,Male,Digital Marketing,IIT,2024-09-21,1,2024-09-21,7,5,71.43,95.94,0,2.7,73.55
227,Ariv Malani,Male,Digital Marketing,IIT,2024-09-21,2,2024-09-21,10,7,70.0,92.77,1,2.74,72.27
227,Ariv Malani,Male,Digital Marketing,IIT,2024-09-21,3,2024-09-21,12,9,75.0,75.69,4,4.66,80.67
227,Ariv Malani,Male,Digital Marketing,IIT,2024-09-21,4,2024-09-21,11,11,100.0,91.81,4,4.3,93.34
227,Ariv Malani,Male,Digital Marketing,IIT,2024-09-21,5,2024-09-21,8,7,87.5,69.84,3,3.42,76.47
227,Ariv Malani,Male,Digital Marketing,IIT,2024-09-21,6,2024-09-21,8,8,100.0,79.83,4,3.79,86.69
227,Ariv Malani,Male,Digital Marketing,IIT,2024-09-21,7,2024-09-21,11,10,90.91,66.85,0,3.55,77.72
227,Ariv Malani,Male,Digital Marketing,IIT,2024-09-21,8,2024-09-21,13,11,84.62,71.53,3,3.73,77.69
227,Ariv Malani,Male,Digital Marketing,IIT,2024-09-21,9,2024-09-21,10,9,90.0,86.88,2,4.92,91.58
227,Ariv Malani,Male,Digital Marketing,IIT,2024-09-21,10,2024-09-21,6,6,100.0,93.14,0,4.66,95.9
227,Ariv Malani,Male,Digital Marketing,IIT,2024-09-21,11,2024-09-21,10,3,30.0,89.11,2,4.07,63.15
227,Ariv Malani,Male,Digital Marketing,IIT,2024-09-21,12,2024-09-21,14,5,35.71,93.94,4,3.06,60.83
227,Ariv Malani,Male,Digital Marketing,IIT,2024-09-21,13,2024-09-21,9,4,44.44,61.51,0,3.48,57.11
227,Ariv Malani,Male,Digital Marketing,IIT,2024-09-21,14,2024-09-21,6,3,50.0,64.67,1,4.27,65.02
227,Ariv Malani,Male,Digital Marketing,IIT,2024-09-21,15,2024-09-21,5,5,100.0,92.27,2,4.03,91.86
227,Ariv Malani,Male,Digital Marketing,IIT,2024-09-21,16,2024-09-21,14,8,57.14,96.12,5,3.09,70.23
227,Ariv Malani,Male,Digital Marketing,IIT,2024-09-21,17,2024-09-21,6,6,100.0,64.87,4,4.59,87.0
227,Ariv Malani,Male,Digital Marketing,IIT,2024-09-21,18,2024-09-21,13,10,76.92,79.02,4,4.74,82.91
227,Ariv Malani,Male,Digital Marketing,IIT,2024-09-21,19,2024-09-21,10,6,60.0,77.06,5,3.94,70.76
227,Ariv Malani,Male,Digital Marketing,IIT,2024-09-21,20,2024-09-21,5,5,100.0,83.07,0,4.77,93.54
228,Amit Upadhyay,Male,Python Developer,SRM,2024-07-21,1,2024-07-21,13,6,46.15,76.64,2,4.99,71.39
228,Amit Upadhyay,Male,Python Developer,SRM,2024-07-21,2,2024-07-21,9,5,55.56,71.43,2,2.76,60.21
228,Amit Upadhyay,Male,Python Developer,SRM,2024-07-21,3,2024-07-21,15,14,93.33,89.87,0,3.95,87.99
228,Amit Upadhyay,Male,Python Developer,SRM,2024-07-21,4,2024-07-21,7,7,100.0,87.17,5,4.63,93.93
228,Amit Upadhyay,Male,Python Developer,SRM,2024-07-21,5,2024-07-21,8,3,37.5,66.88,2,2.8,51.86
228,Amit Upadhyay,Male,Python Developer,SRM,2024-07-21,6,2024-07-21,11,9,81.82,98.56,5,4.6,89.9
228,Amit Upadhyay,Male,Python Developer,SRM,2024-07-21,7,2024-07-21,7,7,100.0,85.11,3,2.6,81.13
