Intern_ID,Name,Gender,Domain,College,Internship_Start_Date,Week_Number,Week_Start_Date,Tasks_Assigned,Tasks_Completed,Task_Completion_Rate (%),Attendance (%),Late_Submissions,Mentor_Rating (1-5),Performance_Score
242,Depti Patil,Female,Web Developer,NMIMS,9/12/2024,13,9/12/2024,11,3,27.27,89.52,0,3.8,60.56
242,Depti Patil,Female,Web Developer,NMIMS,9/12/2024,14,9/12/2024,13,6,46.15,65.21,3,2.61,53.68
242,Depti Patil,Female,Web Developer,NMIMS,9/12/2024,15,9/12/2024,8,8,100,92.21,0,3.54,88.9
242,Depti Patil,Female,Web Developer,NMIMS,9/12/2024,16,9/12/2024,8,7,87.5,87.21,5,3.29,80.9
242,Depti Patil,Female,Web Developer,NMIMS,9/12/2024,17,9/12/2024,14,7,50,63.44,4,3.09,57.57
242,Depti Patil,Female,Web Developer,NMIMS,9/12/2024,18,9/12/2024,6,3,50,77.12,3,3.07,61.56
242,Depti Patil,Female,Web Developer,NMIMS,9/12/2024,19,9/12/2024,8,3,37.5,64.9,5,4.41,60.93
242,Depti Patil,Female,Web Developer,NMIMS,9/12/2024,20,9/12/2024,14,8,57.14,60.49,2,2.73,57.38
243,Neha Gupta,Female,Python Developer,Manipal,8/26/2024,1,8/26/2024,13,5,38.46,79.82,3,3.17,58.35
243,Neha Gupta,Female,Python Developer,Manipal,8/26/2024,2,8/26/2024,9,5,55.56,87.31,3,4.35,74.52
243,Neha Gupta,Female,Python Developer,Manipal,8/26/2024,3,8/26/2024,11,5,45.45,97.26,0,4.09,71.9
243,Neha Gupta,Female,Python Developer,Manipal,8/26/2024,4,8/26/2024,10,6,60,88.54,4,3.86,73.72
243,Neha Gupta,Female,Python Developer,Manipal,8/26/2024,5,8/26/2024,6,5,83.33,83.06,4,3.91,81.71
243,Neha Gupta,Female,Python Developer,Manipal,8/26/2024,6,8/26/2024,7,3,42.86,78.39,1,3.07,59.08
243,Neha Gupta,Female,Python Developer,Manipal,8/26/2024,7,8/26/2024,11,7,63.64,87.16,4,3.08,70.08
243,Neha Gupta,Female,Python Developer,Manipal,8/26/2024,8,8/26/2024,6,4,66.67,74.24,2,4.15,73.84
243,Neha Gupta,Female,Python Developer,Manipal,8/26/2024,9,8/26/2024,7,5,71.43,76.62,1,2.93,69.14
243,Neha Gupta,Female,Python Developer,Manipal,8/26/2024,10,8/26/2024,15,12,80,85.39,5,4.67,85.64
243,Neha Gupta,Female,Python Developer,Manipal,8/26/2024,11,8/26/2024,5,4,80,82.24,1,4.48,83.55
243,Neha Gupta,Female,Python Developer,Manipal,8/26/2024,12,8/26/2024,8,4,50,97.09,3,2.77,65.75
243,Neha Gupta,Female,Python Developer,Manipal,8/26/2024,13,8/26/2024,15,4,26.67,88.19,2,3.99,61.06
243,Neha Gupta,Female,Python Developer,Manipal,8/26/2024,14,8/26/2024,15,7,46.67,90.57,3,3.08,64.32
243,Neha Gupta,Female,Python Developer,Manipal,8/26/2024,15,8/26/2024,8,6,75,60.08,5,4.42,74.54
243,Neha Gupta,Female,Python Developer,Manipal,8/26/2024,16,8/26/2024,5,5,100,96.29,4,4.89,98.23
243,Neha Gupta,Female,Python Developer,Manipal,8/26/2024,17,8/26/2024,13,4,30.77,79.28,0,3.67,58.11
243,Neha Gupta,Female,Python Developer,Manipal,8/26/2024,18,8/26/2024,10,5,50,87.98,2,4.76,74.95
243,Neha Gupta,Female,Python Developer,Manipal,8/26/2024,19,8/26/2024,9,3,33.33,87.05,4,3.28,59.13
243,Neha Gupta,Female,Python Developer,Manipal,8/26/2024,20,8/26/2024,8,4,50,69.93,5,3.25,60.48
244,Ronit Prakash,Male,Data Science,VIT,9/29/2024,1,9/29/2024,5,5,100,93.46,3,4.85,97.14
244,Ronit Prakash,Male,Data Science,VIT,9/29/2024,2,9/29/2024,13,5,38.46,98.04,0,2.95,62.5
244,Ronit Prakash,Male,Data Science,VIT,9/29/2024,3,9/29/2024,10,5,50,88,3,2.64,62.24
244,Ronit Prakash,Male,Data Science,VIT,9/29/2024,4,9/29/2024,7,4,57.14,92.74,2,2.94,68.32
244,Ronit Prakash,Male,Data Science,VIT,9/29/2024,5,9/29/2024,9,5,55.56,70.1,5,3.84,66.29
244,Ronit Prakash,Male,Data Science,VIT,9/29/2024,6,9/29/2024,13,9,69.23,69.41,3,4.94,78.16
244,Ronit Prakash,Male,Data Science,VIT,9/29/2024,7,9/29/2024,11,6,54.55,83.2,0,2.67,62.8
244,Ronit Prakash,Male,Data Science,VIT,9/29/2024,8,9/29/2024,14,7,50,68.06,4,3.08,58.9
244,Ronit Prakash,Male,Data Science,VIT,9/29/2024,9,9/29/2024,6,4,66.67,73.15,1,3.47,69.43
244,Ronit Prakash,Male,Data Science,VIT,9/29/2024,10,9/29/2024,12,7,58.33,83.2,3,3.34,68.33
244,Ronit Prakash,Male,Data Science,VIT,9/29/2024,11,9/29/2024,7,3,42.86,79.87,3,4.53,68.29
244,Ronit Prakash,Male,Data Science,VIT,9/29/2024,12,9/29/2024,14,13,92.86,86.43,0,4.66,91.03
244,Ronit Prakash,Male,Data Science,VIT,9/29/2024,13,9/29/2024,10,9,90,80.29,1,4.04,84.33
244,Ronit Prakash,Male,Data Science,VIT,9/29/2024,14,9/29/2024,6,5,83.33,73.47,4,3.73,77.75
244,Ronit Prakash,Male,Data Science,VIT,9/29/2024,15,9/29/2024,11,8,72.73,60.51,2,2.99,65.19
244,Ronit Prakash,Male,Data Science,VIT,9/29/2024,16,9/29/2024,12,3,25,65.72,2,2.62,45.44
244,Ronit Prakash,Male,Data Science,VIT,9/29/2024,17,9/29/2024,11,6,54.55,77.76,5,2.57,60.57
244,Ronit Prakash,Male,Data Science,VIT,9/29/2024,18,9/29/2024,8,6,75,88.89,3,3.83,79.65
244,Ronit Prakash,Male,Data Science,VIT,9/29/2024,19,9/29/2024,6,5,83.33,74.01,4,4.44,82.17
244,Ronit Prakash,Male,Data Science,VIT,9/29/2024,20,9/29/2024,11,9,81.82,94.87,3,2.8,77.99
245,Zalak Trivedi,Female,Java Developer,Manipal,8/7/2024,1,8/7/2024,5,4,80,96.26,4,4.85,89.98
245,Zalak Trivedi,Female,Java Developer,Manipal,8/7/2024,2,8/7/2024,13,5,38.46,95.93,3,3.6,65.76
245,Zalak Trivedi,Female,Java Developer,Manipal,8/7/2024,3,8/7/2024,15,10,66.67,93.73,0,2.87,72.01
245,Zalak Trivedi,Female,Java Developer,Manipal,8/7/2024,4,8/7/2024,8,7,87.5,65.02,1,2.95,72.21
245,Zalak Trivedi,Female,Java Developer,Manipal,8/7/2024,5,8/7/2024,6,5,83.33,66.1,2,4.86,82.32
245,Zalak Trivedi,Female,Java Developer,Manipal,8/7/2024,6,8/7/2024,11,6,54.55,99.83,4,3.41,72.23
245,Zalak Trivedi,Female,Java Developer,Manipal,8/7/2024,7,8/7/2024,13,10,76.92,71.18,5,3.46,72.88
245,Zalak Trivedi,Female,Java Developer,Manipal,8/7/2024,8,8/7/2024,5,5,100,78.57,2,2.9,80.97
245,Zalak Trivedi,Female,Java Developer,Manipal,8/7/2024,9,8/7/2024,9,6,66.67,88.85,3,4.96,83.08
245,Zalak Trivedi,Female,Java Developer,Manipal,8/7/2024,10,8/7/2024,6,4,66.67,70.11,1,4.98,77.58
245,Zalak Trivedi,Female,Java Developer,Manipal,8/7/2024,11,8/7/2024,12,12,100,64.11,5,4.46,85.99
245,Zalak Trivedi,Female,Java Developer,Manipal,8/7/2024,12,8/7/2024,9,8,88.89,72.53,3,3.31,77.18
245,Zalak Trivedi,Female,Java Developer,Manipal,8/7/2024,13,8/7/2024,5,5,100,95.33,1,4.4,95
245,Zalak Trivedi,Female,Java Developer,Manipal,8/7/2024,14,8/7/2024,7,7,100,72.38,1,3.66,83.67
245,Zalak Trivedi,Female,Java Developer,Manipal,8/7/2024,15,8/7/2024,8,8,100,61.97,0,3.65,80.49
245,Zalak Trivedi,Female,Java Developer,Manipal,8/7/2024,16,8/7/2024,5,5,100,93.58,4,4.02,92.19
245,Zalak Trivedi,Female,Java Developer,Manipal,8/7/2024,17,8/7/2024,7,6,85.71,92.48,1,4.94,91.67
245,Zalak Trivedi,Female,Java Developer,Manipal,8/7/2024,18,8/7/2024,12,5,41.67,70.19,2,3.25,57.23
245,Zalak Trivedi,Female,Java Developer,Manipal,8/7/2024,19,8/7/2024,11,3,27.27,70.79,2,3.09,50.69
245,Zalak Trivedi,Female,Java Developer,Manipal,8/7/2024,20,8/7/2024,8,4,50,96.16,3,4.79,77.59
246,Sneha Joshi,Female,Cloud Computing,BITS,10/10/2024,1,10/10/2024,13,6,46.15,79.28,2,3.29,61.98
246,Sneha Joshi,Female,Cloud Computing,BITS,10/10/2024,2,10/10/2024,5,3,60,68.08,2,2.82,61.34
246,Sneha Joshi,Female,Cloud Computing,BITS,10/10/2024,3,10/10/2024,8,6,75,66.05,1,2.88,67.09
246,Sneha Joshi,Female,Cloud Computing,BITS,10/10/2024,4,10/10/2024,14,13,92.86,87.88,5,4.29,89.25
246,Sneha Joshi,Female,Cloud Computing,BITS,10/10/2024,5,10/10/2024,6,4,66.67,98.86,4,4.15,81.23
246,Sneha Joshi,Female,Cloud Computing,BITS,10/10/2024,6,10/10/2024,6,3,50,82.71,3,4.54,72.05
246,Sneha Joshi,Female,Cloud Computing,BITS,10/10/2024,7,10/10/2024,11,5,45.45,62.69,2,4.93,66.57
246,Sneha Joshi,Female,Cloud Computing,BITS,10/10/2024,8,10/10/2024,10,5,50,79.57,5,3.18,62.95
246,Sneha Joshi,Female,Cloud Computing,BITS,10/10/2024,9,10/10/2024,13,6,46.15,93.59,2,4.74,74.98
246,Sneha Joshi,Female,Cloud Computing,BITS,10/10/2024,10,10/10/2024,11,11,100,60.54,1,3.26,77.72
246,Sneha Joshi,Female,Cloud Computing,BITS,10/10/2024,11,10/10/2024,14,7,50,92.42,1,2.65,63.63
246,Sneha Joshi,Female,Cloud Computing,BITS,10/10/2024,12,10/10/2024,10,7,70,70.7,5,3.83,72.19
246,Sneha Joshi,Female,Cloud Computing,BITS,10/10/2024,13,10/10/2024,14,3,21.43,70.29,1,3.35,49.76
246,Sneha Joshi,Female,Cloud Computing,BITS,10/10/2024,14,10/10/2024,15,10,66.67,95.65,1,3.35,75.46
246,Sneha Joshi,Female,Cloud Computing,BITS,10/10/2024,15,10/10/2024,9,4,44.44,70.05,1,4.27,64.41
246,Sneha Joshi,Female,Cloud Computing,BITS,10/10/2024,16,10/10/2024,13,7,53.85,66.13,4,3.49,62.32
246,Sneha Joshi,Female,Cloud Computing,BITS,10/10/2024,17,10/10/2024,14,14,100,76.98,2,4.17,88.11
246,Sneha Joshi,Female,Cloud Computing,BITS,10/10/2024,18,10/10/2024,15,9,60,74.89,5,4.51,73.53
246,Sneha Joshi,Female,Cloud Computing,BITS,10/10/2024,19,10/10/2024,12,11,91.67,73.84,0,4.03,83
246,Sneha Joshi,Female,Cloud Computing,BITS,10/10/2024,20,10/10/2024,12,4,33.33,63.43,0,4.92,61.88
247,Nina Shinde,Female,Data Science,Manipal,10/5/2024,1,10/5/2024,12,6,50,71.24,5,3.25,60.87
247,Nina Shinde,Female,Data Science,Manipal,10/5/2024,2,10/5/2024,12,11,91.67,65.18,1,4.94,85.86
247,Nina Shinde,Female,Data Science,Manipal,10/5/2024,3,10/5/2024,6,5,83.33,84.58,4,3.44,79.35
247,Nina Shinde,Female,Data Science,Manipal,10/5/2024,4,10/5/2024,7,5,71.43,76.67,0,4.34,77.61
247,Nina Shinde,Female,Data Science,Manipal,10/5/2024,5,10/5/2024,8,7,87.5,87.8,3,4.41,87.8
247,Nina Shinde,Female,Data Science,Manipal,10/5/2024,6,10/5/2024,12,11,91.67,97.95,2,2.61,81.71
247,Nina Shinde,Female,Data Science,Manipal,10/5/2024,7,10/5/2024,10,5,50,66.79,0,2.99,57.98
247,Nina Shinde,Female,Data Science,Manipal,10/5/2024,8,10/5/2024,7,6,85.71,82.91,0,3.56,80.52
247,Nina Shinde,Female,Data Science,Manipal,10/5/2024,9,10/5/2024,11,4,36.36,89.03,4,4.53,68.43
247,Nina Shinde,Female,Data Science,Manipal,10/5/2024,10,10/5/2024,10,3,30,70.05,4,3.8,55.81
247,Nina Shinde,Female,Data Science,Manipal,10/5/2024,11,10/5/2024,12,7,58.33,66.38,5,4.18,68.33
247,Nina Shinde,Female,Data Science,Manipal,10/5/2024,12,10/5/2024,10,5,50,60.37,0,4.55,65.41
247,Nina Shinde,Female,Data Science,Manipal,10/5/2024,13,10/5/2024,15,3,20,99.63,1,2.83,54.87
247,Nina Shinde,Female,Data Science,Manipal,10/5/2024,14,10/5/2024,7,6,85.71,94.63,5,3.7,84.87
247,Nina Shinde,Female,Data Science,Manipal,10/5/2024,15,10/5/2024,15,10,66.67,66.28,2,2.93,64.13
247,Nina Shinde,Female,Data Science,Manipal,10/5/2024,16,10/5/2024,8,4,50,60.29,4,4.87,67.31
247,Nina Shinde,Female,Data Science,Manipal,10/5/2024,17,10/5/2024,8,6,75,70.26,3,3.12,69.8
247,Nina Shinde,Female,Data Science,Manipal,10/5/2024,18,10/5/2024,11,11,100,96.16,2,4.55,96.15
247,Nina Shinde,Female,Data Science,Manipal,10/5/2024,19,10/5/2024,14,11,78.57,64.82,2,4.52,77.99
247,Nina Shinde,Female,Data Science,Manipal,10/5/2024,20,10/5/2024,6,6,100,75.8,0,4.03,86.92
248,Rajesh Sharma,Male,UI/UX,Manipal,7/1/2024,1,7/1/2024,12,5,41.67,91.05,4,3.35,64.08
248,Rajesh Sharma,Male,UI/UX,Manipal,7/1/2024,2,7/1/2024,9,3,33.33,89.8,4,4.69,68.41
248,Rajesh Sharma,Male,UI/UX,Manipal,7/1/2024,3,7/1/2024,14,6,42.86,69.48,2,3.17,57.01
248,Rajesh Sharma,Male,UI/UX,Manipal,7/1/2024,4,7/1/2024,10,7,70,62.43,4,2.96,64.49
248,Rajesh Sharma,Male,UI/UX,Manipal,7/1/2024,5,7/1/2024,14,12,85.71,86.47,3,3.77,82.84
248,Rajesh Sharma,Male,UI/UX,Manipal,7/1/2024,6,7/1/2024,6,6,100,69.42,2,3.42,81.35
248,Rajesh Sharma,Male,UI/UX,Manipal,7/1/2024,7,7/1/2024,12,7,58.33,63.57,0,4.02,66.52
248,Rajesh Sharma,Male,UI/UX,Manipal,7/1/2024,8,7/1/2024,13,9,69.23,61.15,3,2.75,62.54
248,Rajesh Sharma,Male,UI/UX,Manipal,7/1/2024,9,7/1/2024,11,5,45.45,95.04,2,2.57,62.11
248,Rajesh Sharma,Male,UI/UX,Manipal,7/1/2024,10,7/1/2024,12,7,58.33,88.37,3,4.82,78.76
248,Rajesh Sharma,Male,UI/UX,Manipal,7/1/2024,11,7/1/2024,13,9,69.23,91.11,3,4.63,82.81
248,Rajesh Sharma,Male,UI/UX,Manipal,7/1/2024,12,7/1/2024,15,7,46.67,85.43,4,3.76,66.86
248,Rajesh Sharma,Male,UI/UX,Manipal,7/1/2024,13,7/1/2024,15,6,40,63.3,2,2.61,50.65
248,Rajesh Sharma,Male,UI/UX,Manipal,7/1/2024,14,7/1/2024,12,11,91.67,94.33,4,4.45,91.67
248,Rajesh Sharma,Male,UI/UX,Manipal,7/1/2024,15,7/1/2024,6,6,100,77.59,1,3.75,85.78
248,Rajesh Sharma,Male,UI/UX,Manipal,7/1/2024,16,7/1/2024,7,3,42.86,80.48,0,3.37,61.51
248,Rajesh Sharma,Male,UI/UX,Manipal,7/1/2024,17,7/1/2024,9,4,44.44,98.97,5,2.91,64.93
248,Rajesh Sharma,Male,UI/UX,Manipal,7/1/2024,18,7/1/2024,5,3,60,92.57,5,3.14,70.61
248,Rajesh Sharma,Male,UI/UX,Manipal,7/1/2024,19,7/1/2024,15,8,53.33,63.03,4,2.51,55.3
248,Rajesh Sharma,Male,UI/UX,Manipal,7/1/2024,20,7/1/2024,13,8,61.54,64.58,2,2.93,61.57
249,Rahul Patel,Male,Cyber Security,NMIMS,8/9/2024,1,8/9/2024,13,11,84.62,65.5,2,3.22,72.82
249,Rahul Patel,Male,Cyber Security,NMIMS,8/9/2024,2,8/9/2024,15,6,40,78.83,1,2.95,57.35
249,Rahul Patel,Male,Cyber Security,NMIMS,8/9/2024,3,8/9/2024,7,4,57.14,93.61,5,4.67,78.96
249,Rahul Patel,Male,Cyber Security,NMIMS,8/9/2024,4,8/9/2024,15,8,53.33,70.86,5,2.88,59.87
249,Rahul Patel,Male,Cyber Security,NMIMS,8/9/2024,5,8/9/2024,13,4,30.77,96.05,0,4.39,67.46
249,Rahul Patel,Male,Cyber Security,NMIMS,8/9/2024,6,8/9/2024,10,6,60,93.38,1,4.24,77.45
249,Rahul Patel,Male,Cyber Security,NMIMS,8/9/2024,7,8/9/2024,11,8,72.73,79.28,1,4.4,79.28
249,Rahul Patel,Male,Cyber Security,NMIMS,8/9/2024,8,8/9/2024,11,11,100,62.9,2,3.47,79.69
249,Rahul Patel,Male,Cyber Security,NMIMS,8/9/2024,9,8/9/2024,5,5,100,94.79,3,3.95,92.14
249,Rahul Patel,Male,Cyber Security,NMIMS,8/9/2024,10,8/9/2024,10,8,80,62.78,3,2.82,67.75
249,Rahul Patel,Male,Cyber Security,NMIMS,8/9/2024,11,8/9/2024,12,7,58.33,83,5,2.88,65.51
249,Rahul Patel,Male,Cyber Security,NMIMS,8/9/2024,12,8/9/2024,10,7,70,62.88,1,2.97,64.68
249,Rahul Patel,Male,Cyber Security,NMIMS,8/9/2024,13,8/9/2024,13,6,46.15,88.32,4,2.62,60.68
249,Rahul Patel,Male,Cyber Security,NMIMS,8/9/2024,14,8/9/2024,14,7,50,71,4,3.24,60.74
249,Rahul Patel,Male,Cyber Security,NMIMS,8/9/2024,15,8/9/2024,15,5,33.33,85.07,0,4.26,64.41
249,Rahul Patel,Male,Cyber Security,NMIMS,8/9/2024,16,8/9/2024,8,5,62.5,97.71,1,4.42,80.83
249,Rahul Patel,Male,Cyber Security,NMIMS,8/9/2024,17,8/9/2024,11,7,63.64,95.39,3,2.77,70.69
249,Rahul Patel,Male,Cyber Security,NMIMS,8/9/2024,18,8/9/2024,10,3,30,98.95,1,4.66,69.65
249,Rahul Patel,Male,Cyber Security,NMIMS,8/9/2024,19,8/9/2024,9,3,33.33,87.95,4,4.3,65.52
249,Rahul Patel,Male,Cyber Security,NMIMS,8/9/2024,20,8/9/2024,14,6,42.86,78.96,3,3.92,64.35
250,Vikas Chaudhari,Male,Cloud Computing,VIT,8/20/2024,1,8/20/2024,15,14,93.33,83.48,1,4.64,90.22
250,Vikas Chaudhari,Male,Cloud Computing,VIT,8/20/2024,2,8/20/2024,9,9,100,83.68,5,2.52,80.22
250,Vikas Chaudhari,Male,Cloud Computing,VIT,8/20/2024,3,8/20/2024,8,6,75,66.95,0,3.85,73.19
250,Vikas Chaudhari,Male,Cloud Computing,VIT,8/20/2024,4,8/20/2024,13,7,53.85,97.15,2,3.75,73.19
250,Vikas Chaudhari,Male,Cloud Computing,VIT,8/20/2024,5,8/20/2024,7,7,100,78.49,1,3.39,83.89
250,Vikas Chaudhari,Male,Cloud Computing,VIT,8/20/2024,6,8/20/2024,5,4,80,70.17,5,4.95,82.75
250,Vikas Chaudhari,Male,Cloud Computing,VIT,8/20/2024,7,8/20/2024,10,6,60,84.41,3,3.53,70.5
250,Vikas Chaudhari,Male,Cloud Computing,VIT,8/20/2024,8,8/20/2024,12,9,75,70.69,3,2.65,67.11
250,Vikas Chaudhari,Male,Cloud Computing,VIT,8/20/2024,9,8/20/2024,5,5,100,96.86,5,2.93,86.64
250,Vikas Chaudhari,Male,Cloud Computing,VIT,8/20/2024,10,8/20/2024,15,4,26.67,77.2,0,2.59,49.37
250,Vikas Chaudhari,Male,Cloud Computing,VIT,8/20/2024,11,8/20/2024,13,13,100,66.69,5,4,84.01
250,Vikas Chaudhari,Male,Cloud Computing,VIT,8/20/2024,12,8/20/2024,13,13,100,68.08,5,4.62,88.14
250,Vikas Chaudhari,Male,Cloud Computing,VIT,8/20/2024,13,8/20/2024,11,3,27.27,80.35,2,3.98,58.89
250,Vikas Chaudhari,Male,Cloud Computing,VIT,8/20/2024,14,8/20/2024,7,4,57.14,64.68,2,4.65,70.16
250,Vikas Chaudhari,Male,Cloud Computing,VIT,8/20/2024,15,8/20/2024,10,9,90,66.45,5,4.85,85.03
250,Vikas Chaudhari,Male,Cloud Computing,VIT,8/20/2024,16,8/20/2024,13,7,53.85,94.3,1,3.75,72.33
250,Vikas Chaudhari,Male,Cloud Computing,VIT,8/20/2024,17,8/20/2024,6,5,83.33,89.61,1,4.03,84.4
250,Vikas Chaudhari,Male,Cloud Computing,VIT,8/20/2024,18,8/20/2024,15,12,80,92.69,0,2.76,76.37
250,Vikas Chaudhari,Male,Cloud Computing,VIT,8/20/2024,19,8/20/2024,10,6,60,81.65,2,4.36,74.66
250,Vikas Chaudhari,Male,Cloud Computing,VIT,8/20/2024,20,8/20/2024,8,5,62.5,65.98,3,4.65,72.69
251,Samiksha Singh,Female,App Development,SRM,10/23/2024,1,10/23/2024,11,11,100,85.15,3,4.26,91.1
251,Samiksha Singh,Female,App Development,SRM,10/23/2024,2,10/23/2024,9,7,77.78,78.8,3,4.04,78.99
251,Samiksha Singh,Female,App Development,SRM,10/23/2024,3,10/23/2024,14,12,85.71,78.57,5,3.37,78.08
251,Samiksha Singh,Female,App Development,SRM,10/23/2024,4,10/23/2024,15,3,20,81.57,3,4.16,57.43
251,Samiksha Singh,Female,App Development,SRM,10/23/2024,5,10/23/2024,10,5,50,67.61,1,3.49,61.22
251,Samiksha Singh,Female,App Development,SRM,10/23/2024,6,10/23/2024,10,6,60,81.19,1,3.54,69.6
251,Samiksha Singh,Female,App Development,SRM,10/23/2024,7,10/23/2024,15,12,80,63.46,4,2.74,67.48
251,Samiksha Singh,Female,App Development,SRM,10/23/2024,8,10/23/2024,13,4,30.77,89.29,0,4.05,63.39
251,Samiksha Singh,Female,App Development,SRM,10/23/2024,9,10/23/2024,5,5,100,84.91,4,3.97,89.29
251,Samiksha Singh,Female,App Development,SRM,10/23/2024,10,10/23/2024,15,14,93.33,66.41,2,4.55,84.55
251,Samiksha Singh,Female,App Development,SRM,10/23/2024,11,10/23/2024,9,8,88.89,68.28,1,4.51,83.1
251,Samiksha Singh,Female,App Development,SRM,10/23/2024,12,10/23/2024,10,9,90,72.01,3,3.27,77.22
251,Samiksha Singh,Female,App Development,SRM,10/23/2024,13,10/23/2024,11,5,45.45,67.92,3,2.59,54.1
251,Samiksha Singh,Female,App Development,SRM,10/23/2024,14,10/23/2024,11,10,90.91,61.03,1,4.61,82.33
251,Samiksha Singh,Female,App Development,SRM,10/23/2024,15,10/23/2024,5,5,100,80.78,3,3.16,83.19
251,Samiksha Singh,Female,App Development,SRM,10/23/2024,16,10/23/2024,9,6,66.67,75.65,1,4.21,74.62
251,Samiksha Singh,Female,App Development,SRM,10/23/2024,17,10/23/2024,15,15,100,85.19,1,3.77,88.18
251,Samiksha Singh,Female,App Development,SRM,10/23/2024,18,10/23/2024,14,10,71.43,78.76,3,4.79,80.94
251,Samiksha Singh,Female,App Development,SRM,10/23/2024,19,10/23/2024,6,4,66.67,63.25,4,4.74,74.08
251,Samiksha Singh,Female,App Development,SRM,10/23/2024,20,10/23/2024,8,6,75,83.06,0,4.18,80
252,Asha Priya,Female,Digital Marketing,IIT,10/18/2024,1,10/18/2024,7,6,85.71,60.63,0,3.1,71.07
252,Asha Priya,Female,Digital Marketing,IIT,10/18/2024,2,10/18/2024,9,5,55.56,69.03,4,4.88,72.21
252,Asha Priya,Female,Digital Marketing,IIT,10/18/2024,3,10/18/2024,10,4,40,94.03,4,2.92,61.73
252,Asha Priya,Female,Digital Marketing,IIT,10/18/2024,4,10/18/2024,15,10,66.67,81.73,2,3.02,69.31
252,Asha Priya,Female,Digital Marketing,IIT,10/18/2024,5,10/18/2024,7,4,57.14,66.48,3,4.7,71
252,Asha Priya,Female,Digital Marketing,IIT,10/18/2024,6,10/18/2024,9,7,77.78,62.59,2,4.65,77.79
252,Asha Priya,Female,Digital Marketing,IIT,10/18/2024,7,10/18/2024,13,6,46.15,92.82,4,3.37,66.53
252,Asha Priya,Female,Digital Marketing,IIT,10/18/2024,8,10/18/2024,13,5,38.46,78.86,3,2.53,54.22
252,Asha Priya,Female,Digital Marketing,IIT,10/18/2024,9,10/18/2024,6,5,83.33,61.92,5,2.67,67.93
252,Asha Priya,Female,Digital Marketing,IIT,10/18/2024,10,10/18/2024,14,11,78.57,99.79,2,2.82,78.28
252,Asha Priya,Female,Digital Marketing,IIT,10/18/2024,11,10/18/2024,11,3,27.27,76.95,2,4.83,62.97
252,Asha Priya,Female,Digital Marketing,IIT,10/18/2024,12,10/18/2024,13,8,61.54,64.99,2,2.92,61.63
252,Asha Priya,Female,Digital Marketing,IIT,10/18/2024,13,10/18/2024,11,7,63.64,90.18,0,4.39,78.85
252,Asha Priya,Female,Digital Marketing,IIT,10/18/2024,14,10/18/2024,13,6,46.15,64.91,3,4.58,65.41
252,Asha Priya,Female,Digital Marketing,IIT,10/18/2024,15,10/18/2024,5,3,60,78.08,0,3.6,69.02
252,Asha Priya,Female,Digital Marketing,IIT,10/18/2024,16,10/18/2024,5,5,100,89.42,1,3.15,85.73
252,Asha Priya,Female,Digital Marketing,IIT,10/18/2024,17,10/18/2024,5,3,60,64.54,2,3.37,63.58
252,Asha Priya,Female,Digital Marketing,IIT,10/18/2024,18,10/18/2024,6,6,100,71.24,2,3.37,81.59
252,Asha Priya,Female,Digital Marketing,IIT,10/18/2024,19,10/18/2024,15,10,66.67,62.96,0,3.73,67.94
252,Asha Priya,Female,Digital Marketing,IIT,10/18/2024,20,10/18/2024,5,3,60,92.43,1,3.48,72.61
253,Bhavya Singh,Male,Web Developer,BITS,10/28/2024,1,10/28/2024,11,5,45.45,93.75,3,4.67,74.33
253,Bhavya Singh,Male,Web Developer,BITS,10/28/2024,2,10/28/2024,12,4,33.33,82.83,3,2.81,55.04
253,Bhavya Singh,Male,Web Developer,BITS,10/28/2024,3,10/28/2024,13,12,92.31,67.6,4,3.6,78.8
253,Bhavya Singh,Male,Web Developer,BITS,10/28/2024,4,10/28/2024,10,7,70,84.44,4,4.79,82.07
253,Bhavya Singh,Male,Web Developer,BITS,10/28/2024,5,10/28/2024,15,4,26.67,80.94,5,2.83,51.93
253,Bhavya Singh,Male,Web Developer,BITS,10/28/2024,6,10/28/2024,13,11,84.62,99.71,0,4.88,93.04
253,Bhavya Singh,Male,Web Developer,BITS,10/28/2024,7,10/28/2024,14,7,50,91.38,3,4.12,72.13
253,Bhavya Singh,Male,Web Developer,BITS,10/28/2024,8,10/28/2024,6,6,100,80.42,5,4.23,89.51
253,Bhavya Singh,Male,Web Developer,BITS,10/28/2024,9,10/28/2024,14,5,35.71,96.28,5,3.12,61.89
253,Bhavya Singh,Male,Web Developer,BITS,10/28/2024,10,10/28/2024,11,11,100,75.01,2,2.98,80.38
253,Bhavya Singh,Male,Web Developer,BITS,10/28/2024,11,10/28/2024,9,8,88.89,61.43,0,2.97,71.81
253,Bhavya Singh,Male,Web Developer,BITS,10/28/2024,12,10/28/2024,6,6,100,76.97,0,3.53,84.27
253,Bhavya Singh,Male,Web Developer,BITS,10/28/2024,13,10/28/2024,14,7,50,64.03,1,2.84,56.25
253,Bhavya Singh,Male,Web Developer,BITS,10/28/2024,14,10/28/2024,11,10,90.91,74.69,1,2.75,75.27
253,Bhavya Singh,Male,Web Developer,BITS,10/28/2024,15,10/28/2024,14,10,71.43,68.3,3,4.46,75.82
253,Bhavya Singh,Male,Web Developer,BITS,10/28/2024,16,10/28/2024,6,3,50,70.41,5,3.76,63.68
